Timestamp,Temperature,Humidity,Light,CO2,PIR,Microphone,Occupancy_Label
2026-01-06 00:40:41,21.0,45.9,99,61,0,0.0012670191,0
2026-01-06 00:40:43,21.0,45.9,100,61,0,0.0010922037,0
2026-01-06 00:46:21,21.1,45.7,95,60,0,0.001594772,0
2026-01-06 00:46:23,21.1,45.8,97,60,0,0.0018554888,0
2026-01-06 00:46:25,21.1,45.7,101,60,0,0.0018554888,0
2026-01-06 00:46:27,21.1,45.7,94,60,0,0.001594772,1
2026-01-06 00:46:29,21.1,45.6,98,60,0,0.0018554888,1
2026-01-06 00:46:39,21.1,45.7,98,60,0,0.0019700874,1
2026-01-06 00:46:41,21.1,45.7,117,60,0,0.00012365493,1
2026-01-06 00:46:45,21.1,45.7,100,60,0,0.0,1
2026-01-06 00:46:47,21.1,45.6,97,60,0,0.0,1
2026-01-06 00:46:53,21.1,45.6,109,60,0,0.0003165577,1
2026-01-06 00:46:59,21.1,45.7,95,60,0,0.0010856896,1
2026-01-06 00:47:03,21.1,45.8,100,60,0,0.0,1
2026-01-06 00:47:05,21.1,45.7,96,60,0,0.0,1
2026-01-06 00:47:09,21.1,45.7,98,60,0,0.0050835763,1
2026-01-06 00:47:15,21.1,45.7,98,60,0,0.0,1
2026-01-06 00:47:17,21.1,45.7,95,60,0,0.0050835763,1
2026-01-06 00:47:23,21.1,45.7,98,60,0,0.0009033749,1
2026-01-06 00:47:29,21.1,45.8,96,60,0,0.0,1
2026-01-06 00:47:33,21.1,45.8,95,60,0,0.0039015585,1
2026-01-06 00:47:35,21.1,45.8,102,60,0,0.00040694384,1
2026-01-06 00:47:37,21.1,45.7,97,60,0,0.0012094883,1
2026-01-06 00:47:39,21.1,45.7,97,60,0,2.107517e-05,1
2026-01-06 00:47:41,21.1,45.7,101,60,0,0.00015841235,1
2026-01-06 00:47:43,21.1,45.7,94,60,0,0.0003763167,1
2026-01-06 00:47:45,21.1,45.7,101,60,0,1.8177429e-05,1
2026-01-06 00:47:47,21.1,45.7,97,60,0,0.00021960259,1
2026-01-06 00:47:49,21.1,45.7,96,60,0,1.8230212e-05,1
2026-01-06 00:47:51,21.1,45.8,100,60,0,1.8227316e-05,1
2026-01-06 00:47:53,21.1,45.8,95,60,0,0.0,1
2026-01-06 00:47:55,21.1,45.8,102,60,0,1.8178589e-05,1
2026-01-06 00:47:57,21.1,45.8,96,60,0,1.8181494e-05,1
2026-01-06 00:47:59,21.1,45.7,99,60,0,2.7475813e-05,1
2026-01-06 00:48:01,21.1,45.7,99,60,0,1.8181494e-05,1
2026-01-06 00:48:03,21.1,45.8,96,60,0,1.8184977e-05,1
2026-01-06 00:48:05,21.1,45.7,102,60,0,1.8178009e-05,1
2026-01-06 00:48:07,21.1,45.8,96,60,0,1.8175684e-05,1
2026-01-06 00:48:09,21.1,45.7,102,60,0,1.8181494e-05,1
2026-01-06 00:48:15,21.1,45.8,98,60,0,1.8193106e-05,1
2026-01-06 00:48:19,21.1,45.7,102,60,0,1.8188462e-05,1
2026-01-06 00:48:21,21.1,45.7,95,60,0,1.8180332e-05,1
2026-01-06 00:48:23,21.1,45.7,102,60,0,1.8176846e-05,1
2026-01-06 00:48:25,21.1,45.7,96,60,0,1.819949e-05,1
2026-01-06 00:48:31,21.1,45.7,95,60,0,0.00048969564,1
2026-01-06 00:48:33,21.1,45.7,102,60,0,0.00048969564,1
2026-01-06 00:48:35,21.1,45.7,97,60,0,0.00023822775,1
2026-01-06 00:48:37,21.1,45.7,98,60,0,0.00023822775,1
2026-01-06 00:48:39,21.1,45.7,100,60,0,0.00026899646,1
2026-01-06 00:48:41,21.1,45.7,95,60,0,0.00026899646,1
2026-01-06 00:48:43,21.1,45.8,102,61,0,0.0,1
2026-01-06 00:48:45,21.1,45.7,96,60,0,0.0,1
2026-01-06 00:48:47,21.1,45.7,98,60,0,0.0,1
2026-01-06 00:48:49,21.1,45.7,101,60,0,0.0,1
2026-01-06 00:48:51,21.1,45.7,95,60,0,0.0,1
2026-01-06 00:48:53,21.1,45.7,103,60,0,0.0,1
2026-01-06 00:48:55,21.1,45.6,95,60,0,0.0,1
2026-01-06 00:48:57,21.1,45.6,101,60,0,1.8139048e-05,1
2026-01-06 00:48:59,21.1,45.6,97,60,0,1.8173941e-05,1
2026-01-06 00:49:02,21.1,45.6,97,60,0,1.8172199e-05,1
2026-01-06 00:49:04,21.1,45.6,101,60,0,1.8160574e-05,1
2026-01-06 00:49:06,21.1,45.6,95,61,0,1.8322076e-05,1
2026-01-06 00:49:08,21.1,45.6,103,60,0,1.8177429e-05,1
2026-01-06 00:49:12,21.1,45.7,102,60,0,1.8168132e-05,1
2026-01-06 00:49:14,21.1,45.7,95,60,0,1.820703e-05,1
2026-01-06 00:49:18,21.1,45.6,97,60,0,1.8181494e-05,1
2026-01-06 00:49:20,21.1,45.7,99,60,0,1.8174524e-05,1
2026-01-06 00:49:22,21.1,45.7,99,60,0,1.818614e-05,1
2026-01-06 00:49:24,21.1,45.7,97,60,0,1.8161156e-05,1
2026-01-06 00:49:26,21.1,45.7,101,60,0,2.5033762e-05,1
2026-01-06 00:49:28,21.1,45.7,98,60,0,1.8226157e-05,1
2026-01-06 00:49:30,21.1,45.7,100,60,0,1.8181494e-05,1
2026-01-06 00:49:32,21.1,45.7,96,60,0,1.8183817e-05,1
2026-01-06 00:49:34,21.1,45.7,102,60,0,1.8171619e-05,1
2026-01-06 00:49:36,21.1,45.7,95,60,0,1.8179171e-05,1
2026-01-06 00:49:38,21.1,45.7,103,60,0,1.820355e-05,1
2026-01-06 00:49:40,21.1,45.7,95,60,0,0.0007948446,1
2026-01-06 00:49:42,21.1,45.7,100,60,0,0.0007948446,1
2026-01-06 00:49:44,21.1,45.7,96,60,0,0.00012414753,1
2026-01-06 00:49:46,21.1,45.7,98,60,0,0.00012414753,1
2026-01-06 00:49:48,21.1,45.7,101,60,0,1.81873e-05,1
2026-01-06 00:49:50,21.1,45.7,95,60,0,1.8170456e-05,1
2026-01-06 00:49:52,21.1,45.7,103,60,0,1.8184397e-05,1
2026-01-06 00:49:54,21.1,45.7,95,60,0,1.8173361e-05,1
2026-01-06 00:49:56,21.1,45.7,102,60,0,1.818614e-05,1
2026-01-06 00:49:58,21.1,45.7,97,60,0,1.8132061e-05,1
2026-01-06 00:50:00,21.1,45.7,102,61,0,1.8177429e-05,1
2026-01-06 00:50:02,21.1,45.7,97,60,0,1.8169294e-05,1
2026-01-06 00:50:04,21.1,45.7,98,60,0,0.0,1
2026-01-06 00:50:06,21.1,45.7,101,60,0,0.0,1
2026-01-06 00:50:08,21.1,45.7,95,60,0,0.0,1
